resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
11586.0,484.0,217.0,25.0,4.0,24.0,13.0,13,13.0,0.0,57.0,,,,,,,15.0
11587.0,484.0,158.0,25.0,3.0,14.0,,N,14.0,0.0,49.0,,,,,,,62.0
11588.0,484.0,152.0,51.0,23.0,6.0,,N,15.0,0.0,40.0,,,,,,,62.0
11589.0,484.0,203.0,6.0,27.0,7.0,,R,16.0,0.0,25.0,,,,,,,101.0
11590.0,484.0,212.0,34.0,6.0,11.0,,R,17.0,0.0,22.0,,,,,,,20.0
11591.0,484.0,117.0,4.0,15.0,5.0,,R,18.0,0.0,20.0,,,,,,,4.0
11592.0,484.0,216.0,21.0,30.0,21.0,,R,19.0,0.0,20.0,,,,,,,3.0
11593.0,484.0,202.0,6.0,28.0,17.0,,R,20.0,0.0,19.0,,,,,,,4.0
11594.0,484.0,110.0,1.0,8.0,20.0,,R,21.0,0.0,9.0,,,,,,,5.0
11595.0,484.0,163.0,4.0,16.0,8.0,,R,22.0,0.0,0.0,,,,,,,4.0
11596.0,484.0,207.0,51.0,22.0,9.0,,R,23.0,0.0,0.0,,,,,,,4.0
11597.0,484.0,192.0,56.0,21.0,22.0,,R,24.0,0.0,0.0,,,,,,,4.0
11598.0,484.0,136.0,54.0,9.0,0.0,,F,25.0,0.0,0.0,,,,,,,81.0
11599.0,484.0,213.0,45.0,32.0,0.0,,F,26.0,0.0,0.0,,,,,,,81.0
11600.0,484.0,215.0,45.0,31.0,0.0,,F,27.0,0.0,0.0,,,,,,,81.0
11601.0,484.0,194.0,45.0,18.0,0.0,,F,28.0,0.0,0.0,,,,,,,81.0
11602.0,484.0,206.0,37.0,17.0,0.0,,F,29.0,0.0,0.0,,,,,,,81.0
11603.0,484.0,218.0,57.0,14.0,0.0,,W,30.0,0.0,0.0,,,,,,,54.0
11604.0,485.0,137.0,34.0,5.0,1.0,1.0,1,1.0,9.0,53.0,34:32.7,5672740.0,,,,,1.0
11605.0,485.0,199.0,3.0,2.0,4.0,2.0,2,2.0,6.0,53.0,26.61,5699350.0,,,,,1.0
11606.0,485.0,117.0,4.0,15.0,2.0,3.0,3,3.0,4.0,53.0,49.98,5722720.0,,,,,1.0
11607.0,485.0,178.0,3.0,1.0,3.0,4.0,4,4.0,3.0,53.0,+1:07.88,5740620.0,,,,,1.0
11608.0,485.0,163.0,4.0,16.0,5.0,5.0,5,5.0,2.0,53.0,+1:31.85,5764590.0,,,,,1.0
11609.0,485.0,173.0,32.0,11.0,10.0,6.0,6,6.0,1.0,52.0,,,,,,,11.0
11610.0,485.0,119.0,21.0,29.0,9.0,7.0,7,7.0,0.0,52.0,,,,,,,11.0
11611.0,485.0,207.0,51.0,22.0,17.0,8.0,8,8.0,0.0,52.0,,,,,,,11.0
11612.0,485.0,216.0,21.0,30.0,19.0,9.0,9,9.0,0.0,52.0,,,,,,,11.0
11613.0,485.0,152.0,51.0,23.0,22.0,10.0,10,10.0,0.0,51.0,,,,,,,60.0
11614.0,485.0,110.0,1.0,8.0,18.0,11.0,11,11.0,0.0,51.0,,,,,,,12.0
11615.0,485.0,136.0,54.0,9.0,23.0,12.0,12,12.0,0.0,51.0,,,,,,,12.0
11616.0,485.0,217.0,25.0,4.0,24.0,13.0,13,13.0,0.0,51.0,,,,,,,12.0
11617.0,485.0,203.0,6.0,27.0,7.0,,R,14.0,0.0,40.0,,,,,,,7.0
11618.0,485.0,175.0,55.0,33.0,14.0,,R,15.0,0.0,36.0,,,,,,,44.0
11619.0,485.0,187.0,1.0,7.0,11.0,,R,16.0,0.0,36.0,,,,,,,7.0
11620.0,485.0,212.0,34.0,6.0,6.0,,R,17.0,0.0,32.0,,,,,,,10.0
11621.0,485.0,192.0,56.0,21.0,20.0,,R,18.0,0.0,28.0,,,,,,,6.0
11622.0,485.0,172.0,27.0,26.0,21.0,,R,19.0,0.0,19.0,,,,,,,64.0
11623.0,485.0,176.0,57.0,14.0,16.0,,R,20.0,0.0,14.0,,,,,,,5.0
11624.0,485.0,177.0,56.0,20.0,8.0,,R,21.0,0.0,4.0,,,,,,,69.0
11625.0,485.0,95.0,32.0,12.0,15.0,,R,22.0,0.0,3.0,,,,,,,5.0
11626.0,485.0,202.0,6.0,28.0,12.0,,R,23.0,0.0,3.0,,,,,,,5.0
11627.0,485.0,158.0,25.0,3.0,13.0,,R,24.0,0.0,1.0,,,,,,,8.0
11628.0,485.0,215.0,45.0,31.0,0.0,,F,25.0,0.0,0.0,,,,,,,81.0
11629.0,485.0,213.0,45.0,32.0,0.0,,F,26.0,0.0,0.0,,,,,,,81.0
11630.0,485.0,206.0,37.0,17.0,0.0,,F,27.0,0.0,0.0,,,,,,,81.0
11631.0,485.0,219.0,27.0,25.0,0.0,,F,28.0,0.0,0.0,,,,,,,81.0
11632.0,485.0,194.0,37.0,18.0,0.0,,F,29.0,0.0,0.0,,,,,,,81.0
11633.0,486.0,137.0,34.0,5.0,5.0,1.0,1,1.0,9.0,60.0,51:24.0,6683970.0,,,,,1.0
11634.0,486.0,119.0,21.0,29.0,9.0,2.0,2,2.0,6.0,60.0,4.58,6688550.0,,,,,1.0
11635.0,486.0,199.0,3.0,2.0,2.0,3.0,3,3.0,4.0,60.0,6.34,6690310.0,,,,,1.0
11636.0,486.0,212.0,34.0,6.0,13.0,4.0,4,4.0,3.0,60.0,22.89,6706860.0,,,,,1.0
11637.0,486.0,202.0,6.0,28.0,6.0,5.0,5,5.0,2.0,60.0,25.87,6709840.0,,,,,1.0
11638.0,486.0,110.0,1.0,8.0,14.0,6.0,6,6.0,1.0,60.0,+1:06.61,6750580.0,,,,,1.0
11639.0,486.0,203.0,6.0,27.0,1.0,7.0,7,7.0,0.0,60.0,+1:41.97,6785940.0,,,,,1.0
11640.0,486.0,163.0,4.0,16.0,3.0,8.0,8,8.0,0.0,59.0,,,,,,,11.0
11641.0,486.0,176.0,57.0,14.0,21.0,9.0,9,9.0,0.0,59.0,,,,,,,11.0
11642.0,486.0,187.0,1.0,7.0,7.0,10.0,10,10.0,0.0,58.0,,,,,,,12.0
11643.0,486.0,175.0,55.0,33.0,16.0,11.0,11,11.0,0.0,58.0,,,,,,,12.0
11644.0,486.0,178.0,3.0,1.0,8.0,12.0,12,12.0,0.0,58.0,,,,,,,12.0
11645.0,486.0,201.0,54.0,10.0,24.0,13.0,13,13.0,0.0,57.0,,,,,,,13.0
11646.0,486.0,219.0,27.0,25.0,18.0,,N,14.0,0.0,45.0,,,,,,,62.0
11647.0,486.0,194.0,37.0,17.0,23.0,,R,15.0,0.0,38.0,,,,,,,20.0
11648.0,486.0,105.0,25.0,4.0,17.0,,R,16.0,0.0,31.0,,,,,,,4.0
11649.0,486.0,213.0,45.0,32.0,20.0,,R,17.0,0.0,31.0,,,,,,,4.0
11650.0,486.0,152.0,51.0,23.0,11.0,,R,18.0,0.0,28.0,,,,,,,4.0
11651.0,486.0,158.0,25.0,3.0,19.0,,R,19.0,0.0,28.0,,,,,,,4.0
11652.0,486.0,207.0,51.0,22.0,12.0,,R,20.0,0.0,26.0,,,,,,,6.0
11653.0,486.0,177.0,56.0,20.0,15.0,,R,21.0,0.0,14.0,,,,,,,5.0
11654.0,486.0,172.0,27.0,26.0,10.0,,R,22.0,0.0,7.0,,,,,,,22.0
11655.0,486.0,117.0,4.0,15.0,4.0,,R,23.0,0.0,3.0,,,,,,,6.0
11656.0,486.0,215.0,45.0,31.0,22.0,,R,24.0,0.0,0.0,,,,,,,3.0
11657.0,486.0,216.0,21.0,30.0,0.0,,F,25.0,0.0,0.0,,,,,,,81.0
11658.0,486.0,206.0,37.0,18.0,0.0,,F,26.0,0.0,0.0,,,,,,,81.0
11659.0,486.0,136.0,54.0,9.0,0.0,,R,27.0,0.0,0.0,,,,,,,31.0
11660.0,486.0,192.0,56.0,21.0,0.0,,F,28.0,0.0,0.0,,,,,,,81.0
11661.0,486.0,118.0,53.0,36.0,0.0,,F,29.0,0.0,0.0,,,,,,,81.0
11662.0,486.0,205.0,53.0,35.0,0.0,,F,30.0,0.0,0.0,,,,,,,81.0
11663.0,486.0,173.0,32.0,11.0,0.0,,W,31.0,0.0,0.0,,,,,,,54.0
11664.0,486.0,95.0,32.0,12.0,0.0,,W,32.0,0.0,0.0,,,,,,,54.0
11665.0,487.0,199.0,3.0,2.0,1.0,1.0,1,1.0,9.0,54.0,16:31.6,4591610.0,,,,,1.0
11666.0,487.0,172.0,27.0,26.0,9.0,2.0,2,2.0,6.0,54.0,36.06,4627670.0,,,,,1.0
11667.0,487.0,95.0,32.0,12.0,10.0,3.0,3,3.0,4.0,54.0,43.69,4635300.0,,,,,1.0
11668.0,487.0,203.0,6.0,27.0,7.0,4.0,4,4.0,3.0,54.0,47.64,4639250.0,,,,,1.0
11669.0,487.0,173.0,32.0,11.0,14.0,5.0,5,5.0,2.0,54.0,49.2,4640810.0,,,,,1.0
11670.0,487.0,158.0,25.0,3.0,8.0,6.0,6,6.0,1.0,54.0,52.51,4644120.0,,,,,1.0
11671.0,487.0,187.0,1.0,7.0,5.0,7.0,7,7.0,0.0,54.0,+1:01.66,4653270.0,,,,,1.0
11672.0,487.0,202.0,6.0,28.0,3.0,8.0,8,8.0,0.0,54.0,+1:32.04,4683650.0,,,,,1.0
11673.0,487.0,152.0,51.0,23.0,17.0,9.0,9,9.0,0.0,54.0,+1:35.58,4687190.0,,,,,1.0
11674.0,487.0,207.0,51.0,22.0,18.0,10.0,10,10.0,0.0,53.0,,,,,,,11.0
11675.0,487.0,176.0,57.0,14.0,15.0,11.0,11,11.0,0.0,52.0,,,,,,,12.0
11676.0,487.0,105.0,25.0,4.0,19.0,12.0,12,12.0,0.0,52.0,,,,,,,12.0
11677.0,487.0,160.0,45.0,31.0,24.0,13.0,13,13.0,0.0,50.0,,,,,,,14.0
11678.0,487.0,212.0,34.0,6.0,21.0,,R,14.0,0.0,39.0,,,,,,,3.0
11679.0,487.0,219.0,27.0,25.0,16.0,,R,15.0,0.0,35.0,,,,,,,7.0
11680.0,487.0,192.0,56.0,21.0,20.0,,R,16.0,0.0,29.0,,,,,,,5.0
11681.0,487.0,213.0,45.0,32.0,22.0,,R,17.0,0.0,22.0,,,,,,,5.0
11682.0,487.0,178.0,3.0,1.0,6.0,,R,18.0,0.0,19.0,,,,,,,3.0
11683.0,487.0,110.0,1.0,8.0,23.0,,R,19.0,0.0,11.0,,,,,,,6.0
11684.0,487.0,137.0,34.0,5.0,2.0,,R,20.0,0.0,10.0,,,,,,,3.0
11685.0,487.0,177.0,56.0,20.0,11.0,,R,21.0,0.0,10.0,,,,,,,6.0
11686.0,487.0,117.0,4.0,15.0,12.0,,R,22.0,0.0,2.0,,,,,,,8.0
11687.0,487.0,119.0,21.0,29.0,4.0,,R,23.0,0.0,0.0,,,,,,,4.0
11688.0,487.0,216.0,21.0,30.0,13.0,,R,24.0,0.0,0.0,,,,,,,4.0
11689.0,487.0,206.0,37.0,18.0,0.0,,F,25.0,0.0,0.0,,,,,,,81.0
11690.0,487.0,163.0,4.0,16.0,0.0,,F,26.0,0.0,0.0,,,,,,,81.0
11691.0,487.0,194.0,37.0,17.0,0.0,,F,27.0,0.0,0.0,,,,,,,81.0
11692.0,487.0,201.0,54.0,9.0,0.0,,F,28.0,0.0,0.0,,,,,,,81.0
11693.0,487.0,175.0,55.0,33.0,0.0,,F,29.0,0.0,0.0,,,,,,,81.0
11694.0,487.0,118.0,53.0,36.0,0.0,,F,30.0,0.0,0.0,,,,,,,81.0
11695.0,487.0,205.0,53.0,35.0,0.0,,F,31.0,0.0,0.0,,,,,,,81.0
11696.0,488.0,203.0,6.0,27.0,2.0,1.0,1,1.0,9.0,76.0,54:23.4,6863380.0,,,,,1.0
11697.0,488.0,178.0,3.0,1.0,7.0,2.0,2,2.0,6.0,76.0,39.91,6903290.0,,,,,1.0
11698.0,488.0,172.0,27.0,26.0,8.0,3.0,3,3.0,4.0,76.0,+1:29.24,6952620.0,,,,,1.0
11699.0,488.0,202.0,6.0,28.0,17.0,4.0,4,4.0,3.0,75.0,,,,,,,11.0
11700.0,488.0,158.0,25.0,3.0,15.0,5.0,5,5.0,2.0,74.0,,,,,,,12.0
11701.0,488.0,176.0,57.0,14.0,19.0,6.0,6,6.0,1.0,74.0,,,,,,,12.0
11702.0,488.0,175.0,55.0,33.0,16.0,7.0,7,7.0,0.0,72.0,,,,,,,14.0
11703.0,488.0,137.0,34.0,5.0,1.0,,R,8.0,0.0,53.0,,,,,,,20.0
11704.0,488.0,187.0,1.0,7.0,10.0,,R,9.0,0.0,52.0,,,,,,,5.0
11705.0,488.0,105.0,25.0,4.0,20.0,,R,10.0,0.0,50.0,,,,,,,4.0
11706.0,488.0,152.0,51.0,23.0,18.0,,R,11.0,0.0,50.0,,,,,,,4.0
11707.0,488.0,117.0,4.0,15.0,9.0,,R,12.0,0.0,45.0,,,,,,,5.0
11708.0,488.0,199.0,3.0,2.0,4.0,,R,13.0,0.0,33.0,,,,,,,6.0
11709.0,488.0,173.0,32.0,11.0,6.0,,R,14.0,0.0,32.0,,,,,,,5.0
11710.0,488.0,163.0,4.0,16.0,13.0,,R,15.0,0.0,32.0,,,,,,,20.0
11711.0,488.0,119.0,21.0,29.0,5.0,,R,16.0,0.0,29.0,,,,,,,6.0
11712.0,488.0,95.0,32.0,12.0,3.0,,R,17.0,0.0,15.0,,,,,,,22.0
11713.0,488.0,216.0,21.0,30.0,14.0,,R,18.0,0.0,14.0,,,,,,,69.0
11714.0,488.0,110.0,1.0,8.0,11.0,,R,19.0,0.0,0.0,,,,,,,4.0
11715.0,488.0,207.0,51.0,22.0,12.0,,R,20.0,0.0,0.0,,,,,,,4.0
11716.0,488.0,177.0,56.0,20.0,0.0,,F,21.0,0.0,0.0,,,,,,,81.0
11717.0,488.0,219.0,27.0,25.0,0.0,,F,22.0,0.0,0.0,,,,,,,81.0
11718.0,488.0,212.0,34.0,6.0,0.0,,F,23.0,0.0,0.0,,,,,,,81.0
11719.0,488.0,192.0,56.0,21.0,0.0,,F,24.0,0.0,0.0,,,,,,,81.0
11720.0,488.0,160.0,45.0,32.0,0.0,,F,25.0,0.0,0.0,,,,,,,81.0
11721.0,488.0,213.0,45.0,31.0,0.0,,F,26.0,0.0,0.0,,,,,,,81.0
11722.0,488.0,201.0,54.0,10.0,0.0,,F,27.0,0.0,0.0,,,,,,,81.0
11723.0,488.0,206.0,37.0,18.0,0.0,,F,28.0,0.0,0.0,,,,,,,81.0
11724.0,488.0,194.0,37.0,17.0,0.0,,F,29.0,0.0,0.0,,,,,,,81.0
11725.0,488.0,205.0,53.0,35.0,0.0,,F,30.0,0.0,0.0,,,,,,,81.0
11726.0,488.0,118.0,53.0,36.0,0.0,,F,31.0,0.0,0.0,,,,,,,81.0
11727.0,489.0,203.0,6.0,27.0,7.0,1.0,1,1.0,9.0,80.0,46:35.0,6395010.0,,,,,1.0
11728.0,489.0,172.0,27.0,26.0,1.0,2.0,2,2.0,6.0,80.0,0.22,6395230.0,,,,,1.0
11729.0,489.0,187.0,1.0,7.0,4.0,3.0,3,3.0,4.0,80.0,0.58,6395590.0,,,,,1.0
11730.0,489.0,199.0,3.0,2.0,3.0,4.0,4,4.0,3.0,80.0,1.01,6396020.0,,,,,1.0
11731.0,489.0,173.0,32.0,11.0,10.0,5.0,5,5.0,2.0,80.0,1.24,6396250.0,,,,,1.0
11732.0,489.0,95.0,32.0,12.0,11.0,6.0,6,6.0,1.0,80.0,28.58,6423590.0,,,,,1.0
11733.0,489.0,178.0,3.0,1.0,2.0,7.0,7,7.0,0.0,80.0,56.58,6451590.0,,,,,1.0
11734.0,489.0,207.0,51.0,22.0,8.0,8.0,8,8.0,0.0,80.0,+1:00.80,6455810.0,,,,,1.0
11735.0,489.0,163.0,4.0,16.0,17.0,9.0,9,9.0,0.0,80.0,+1:07.08,6462090.0,,,,,1.0
11736.0,489.0,152.0,51.0,23.0,6.0,10.0,10,10.0,0.0,80.0,+1:13.65,6468660.0,,,,,1.0
11737.0,489.0,192.0,56.0,21.0,21.0,11.0,11,11.0,0.0,79.0,,,,,,,11.0
11738.0,489.0,177.0,56.0,20.0,15.0,12.0,12,12.0,0.0,78.0,,,,,,,12.0
11739.0,489.0,175.0,55.0,33.0,16.0,13.0,13,13.0,0.0,78.0,,,,,,,12.0
11740.0,489.0,194.0,57.0,14.0,24.0,14.0,14,14.0,0.0,77.0,,,,,,,13.0
11741.0,489.0,202.0,6.0,28.0,13.0,15.0,15,15.0,0.0,76.0,,,,,,,14.0
11742.0,489.0,206.0,37.0,17.0,22.0,16.0,16,16.0,0.0,75.0,,,,,,,15.0
11743.0,489.0,158.0,25.0,3.0,20.0,,N,17.0,0.0,62.0,,,,,,,62.0
11744.0,489.0,219.0,27.0,25.0,19.0,,R,18.0,0.0,51.0,,,,,,,23.0
11745.0,489.0,212.0,34.0,6.0,18.0,,R,19.0,0.0,46.0,,,,,,,6.0
11746.0,489.0,216.0,21.0,30.0,23.0,,R,20.0,0.0,43.0,,,,,,,80.0
11747.0,489.0,137.0,34.0,5.0,9.0,,R,21.0,0.0,43.0,,,,,,,3.0
11748.0,489.0,117.0,4.0,15.0,5.0,,R,22.0,0.0,28.0,,,,,,,20.0
11749.0,489.0,119.0,21.0,29.0,12.0,,R,23.0,0.0,21.0,,,,,,,23.0
11750.0,489.0,110.0,1.0,8.0,14.0,,R,24.0,0.0,9.0,,,,,,,3.0
11751.0,489.0,105.0,25.0,4.0,0.0,,F,25.0,0.0,0.0,,,,,,,81.0
11752.0,489.0,213.0,45.0,31.0,0.0,,F,26.0,0.0,0.0,,,,,,,81.0
11753.0,489.0,201.0,54.0,9.0,0.0,,F,27.0,0.0,0.0,,,,,,,81.0
11754.0,489.0,205.0,53.0,35.0,0.0,,F,28.0,0.0,0.0,,,,,,,81.0
11755.0,489.0,118.0,53.0,36.0,0.0,,F,29.0,0.0,0.0,,,,,,,81.0
11756.0,489.0,220.0,45.0,32.0,0.0,,F,30.0,0.0,0.0,,,,,,,81.0
11757.0,490.0,117.0,4.0,15.0,3.0,1.0,1,1.0,9.0,80.0,35:48.1,5748130.0,,,,,1.0
11758.0,490.0,187.0,1.0,7.0,2.0,2.0,2,2.0,6.0,80.0,2.29,5750420.0,,,,,1.0
11759.0,490.0,137.0,34.0,5.0,4.0,3.0,3,3.0,4.0,80.0,24.22,5772350.0,,,,,1.0
11760.0,490.0,163.0,4.0,16.0,1.0,4.0,4,4.0,3.0,80.0,42.3,5790430.0,,,,,1.0
11761.0,490.0,202.0,6.0,28.0,14.0,5.0,5,5.0,2.0,79.0,,,,,,,11.0
11762.0,490.0,173.0,32.0,11.0,8.0,6.0,6,6.0,1.0,79.0,,,,,,,11.0
11763.0,490.0,95.0,32.0,12.0,13.0,7.0,7,7.0,0.0,79.0,,,,,,,11.0
11764.0,490.0,207.0,51.0,22.0,10.0,8.0,8,8.0,0.0,79.0,,,,,,,11.0
11765.0,490.0,212.0,34.0,6.0,15.0,9.0,9,9.0,0.0,78.0,,,,,,,12.0
11766.0,490.0,199.0,3.0,2.0,7.0,10.0,10,10.0,0.0,78.0,,,,,,,12.0
11767.0,490.0,110.0,1.0,8.0,5.0,11.0,11,11.0,0.0,78.0,,,,,,,12.0
11768.0,490.0,176.0,55.0,33.0,21.0,12.0,12,12.0,0.0,78.0,,,,,,,12.0
11769.0,490.0,158.0,25.0,3.0,19.0,13.0,13,13.0,0.0,77.0,,,,,,,13.0
11770.0,490.0,119.0,21.0,29.0,18.0,14.0,14,14.0,0.0,77.0,,,,,,,13.0
11771.0,490.0,152.0,51.0,23.0,12.0,15.0,15,15.0,0.0,77.0,,,,,,,13.0
11772.0,490.0,105.0,25.0,4.0,23.0,16.0,16,16.0,0.0,77.0,,,,,,,13.0
11773.0,490.0,178.0,3.0,1.0,9.0,17.0,17,17.0,0.0,76.0,,,,,,,4.0
11774.0,490.0,172.0,27.0,26.0,6.0,,R,18.0,0.0,57.0,,,,,,,22.0
11775.0,490.0,206.0,37.0,17.0,20.0,,R,19.0,0.0,55.0,,,,,,,5.0
11776.0,490.0,203.0,6.0,27.0,11.0,,R,20.0,0.0,41.0,,,,,,,10.0
11777.0,490.0,175.0,27.0,25.0,16.0,,R,21.0,0.0,30.0,,,,,,,67.0
11778.0,490.0,177.0,56.0,20.0,17.0,,R,22.0,0.0,11.0,,,,,,,22.0
11779.0,490.0,194.0,57.0,14.0,22.0,,R,23.0,0.0,6.0,,,,,,,22.0
11780.0,490.0,192.0,56.0,21.0,24.0,,W,24.0,0.0,0.0,,,,,,,54.0
11781.0,490.0,216.0,21.0,30.0,0.0,,F,25.0,0.0,0.0,,,,,,,81.0
11782.0,490.0,205.0,53.0,35.0,0.0,,F,26.0,0.0,0.0,,,,,,,81.0
11783.0,490.0,201.0,54.0,9.0,0.0,,F,27.0,0.0,0.0,,,,,,,81.0
11784.0,490.0,213.0,45.0,31.0,0.0,,F,28.0,0.0,0.0,,,,,,,81.0
11785.0,490.0,118.0,53.0,36.0,0.0,,F,29.0,0.0,0.0,,,,,,,81.0
11786.0,491.0,187.0,1.0,7.0,5.0,1.0,1,1.0,9.0,68.0,26:54.8,5214800.0,,,,,1.0
11787.0,491.0,199.0,3.0,2.0,9.0,2.0,2,2.0,6.0,68.0,40.65,5255450.0,,,,,1.0
11788.0,491.0,172.0,27.0,26.0,14.0,3.0,3,3.0,4.0,67.0,,,,,,,11.0
11789.0,491.0,158.0,25.0,3.0,23.0,4.0,4,4.0,3.0,67.0,,,,,,,11.0
11790.0,491.0,212.0,34.0,6.0,13.0,5.0,5,5.0,2.0,67.0,,,,,,,11.0
11791.0,491.0,201.0,54.0,9.0,21.0,6.0,6,6.0,1.0,67.0,,,,,,,11.0
11792.0,491.0,206.0,37.0,17.0,17.0,7.0,7,7.0,0.0,66.0,,,,,,,12.0
11793.0,491.0,197.0,45.0,32.0,20.0,8.0,8,8.0,0.0,65.0,,,,,,,13.0
11794.0,491.0,163.0,4.0,16.0,1.0,9.0,9,9.0,0.0,64.0,,,,,,,99.0
11795.0,491.0,119.0,21.0,29.0,10.0,10.0,10,10.0,0.0,64.0,,,,,,,5.0
11796.0,491.0,176.0,55.0,33.0,24.0,11.0,11,11.0,0.0,61.0,,,,,,,60.0
11797.0,491.0,207.0,51.0,22.0,11.0,,R,12.0,0.0,59.0,,,,,,,37.0
11798.0,491.0,177.0,56.0,20.0,14.0,,R,13.0,0.0,56.0,,,,,,,22.0
11799.0,491.0,173.0,32.0,11.0,22.0,,D,14.0,0.0,25.0,,,,,,,2.0
11800.0,491.0,117.0,4.0,15.0,2.0,,R,15.0,0.0,17.0,,,,,,,99.0
11801.0,491.0,175.0,27.0,25.0,15.0,,R,16.0,0.0,15.0,,,,,,,8.0
11802.0,491.0,202.0,6.0,28.0,4.0,,R,17.0,0.0,13.0,,,,,,,101.0
11803.0,491.0,137.0,34.0,5.0,3.0,,R,18.0,0.0,11.0,,,,,,,27.0
11804.0,491.0,152.0,51.0,23.0,12.0,,R,19.0,0.0,5.0,,,,,,,7.0
11805.0,491.0,203.0,6.0,27.0,8.0,,R,20.0,0.0,4.0,,,,,,,20.0
11806.0,491.0,178.0,3.0,1.0,7.0,,R,21.0,0.0,3.0,,,,,,,4.0
11807.0,491.0,110.0,1.0,8.0,6.0,,R,22.0,0.0,3.0,,,,,,,20.0
11808.0,491.0,105.0,25.0,4.0,19.0,,R,23.0,0.0,1.0,,,,,,,8.0
11809.0,491.0,216.0,21.0,30.0,18.0,,R,24.0,0.0,8.0,,,,,,,20.0
11810.0,491.0,192.0,56.0,21.0,0.0,,F,25.0,0.0,0.0,,,,,,,81.0
11811.0,491.0,205.0,53.0,35.0,0.0,,F,26.0,0.0,0.0,,,,,,,81.0
11812.0,491.0,95.0,32.0,12.0,0.0,,F,27.0,0.0,0.0,,,,,,,81.0
11813.0,491.0,194.0,57.0,14.0,0.0,,F,28.0,0.0,0.0,,,,,,,81.0
11814.0,491.0,118.0,53.0,36.0,0.0,,F,29.0,0.0,0.0,,,,,,,81.0
11815.0,491.0,213.0,45.0,31.0,0.0,,F,30.0,0.0,0.0,,,,,,,81.0
11816.0,492.0,137.0,34.0,5.0,6.0,1.0,1,1.0,9.0,45.0,25:55.6,5155600.0,,,,,1.0
11817.0,492.0,117.0,4.0,15.0,1.0,2.0,2,2.0,6.0,45.0,11.52,5167120.0,,,,,1.0
11818.0,492.0,172.0,27.0,26.0,7.0,3.0,3,3.0,4.0,45.0,+1:04.60,5220200.0,,,,,1.0
11819.0,492.0,212.0,34.0,6.0,16.0,4.0,4,4.0,3.0,45.0,+1:39.69,5255290.0,,,,,1.0
11820.0,492.0,158.0,25.0,3.0,18.0,5.0,5,5.0,2.0,45.0,+1:50.52,5266120.0,,,,,1.0
11821.0,492.0,187.0,1.0,7.0,9.0,6.0,6,6.0,1.0,44.0,,,,,,,11.0
11822.0,492.0,173.0,32.0,11.0,14.0,7.0,7,7.0,0.0,44.0,,,,,,,11.0
11823.0,492.0,197.0,45.0,32.0,17.0,8.0,8,8.0,0.0,44.0,,,,,,,11.0
11824.0,492.0,207.0,51.0,22.0,12.0,9.0,9,9.0,0.0,44.0,,,,,,,11.0
11825.0,492.0,203.0,6.0,27.0,8.0,10.0,10,10.0,0.0,44.0,,,,,,,11.0
11826.0,492.0,178.0,3.0,1.0,4.0,11.0,11,11.0,0.0,44.0,,,,,,,11.0
11827.0,492.0,216.0,21.0,30.0,26.0,12.0,12,12.0,0.0,44.0,,,,,,,11.0
11828.0,492.0,163.0,4.0,16.0,2.0,13.0,13,13.0,0.0,44.0,,,,,,,11.0
11829.0,492.0,176.0,55.0,33.0,22.0,14.0,14,14.0,0.0,43.0,,,,,,,22.0
11830.0,492.0,152.0,51.0,23.0,17.0,15.0,15,15.0,0.0,43.0,,,,,,,12.0
11831.0,492.0,194.0,57.0,14.0,23.0,,N,16.0,0.0,39.0,,,,,,,62.0
11832.0,492.0,201.0,54.0,9.0,28.0,,R,17.0,0.0,35.0,,,,,,,5.0
11833.0,492.0,199.0,3.0,2.0,3.0,,R,18.0,0.0,27.0,,,,,,,5.0
11834.0,492.0,119.0,21.0,29.0,13.0,,R,19.0,0.0,27.0,,,,,,,5.0
11835.0,492.0,175.0,27.0,25.0,11.0,,R,20.0,0.0,27.0,,,,,,,7.0
11836.0,492.0,206.0,37.0,17.0,21.0,,R,21.0,0.0,15.0,,,,,,,22.0
11837.0,492.0,95.0,32.0,12.0,15.0,,R,22.0,0.0,12.0,,,,,,,95.0
11838.0,492.0,110.0,1.0,8.0,10.0,,R,23.0,0.0,4.0,,,,,,,4.0
11839.0,492.0,202.0,6.0,28.0,5.0,,R,24.0,0.0,1.0,,,,,,,10.0
11840.0,492.0,177.0,56.0,20.0,0.0,,F,25.0,0.0,0.0,,,,,,,81.0
11841.0,492.0,205.0,53.0,35.0,0.0,,F,26.0,0.0,0.0,,,,,,,81.0
11842.0,492.0,213.0,45.0,31.0,0.0,,F,27.0,0.0,0.0,,,,,,,81.0
11843.0,492.0,118.0,53.0,36.0,0.0,,F,28.0,0.0,0.0,,,,,,,81.0
11844.0,492.0,105.0,25.0,4.0,0.0,,F,29.0,0.0,0.0,,,,,,,81.0
11845.0,492.0,192.0,56.0,21.0,0.0,,F,30.0,0.0,0.0,,,,,,,81.0
11846.0,493.0,172.0,27.0,26.0,4.0,1.0,1,1.0,9.0,53.0,27:36.5,5256470.0,,,,,1.0
11847.0,493.0,163.0,4.0,16.0,1.0,2.0,2,2.0,6.0,53.0,5.17,5261640.0,,,,,1.0
11848.0,493.0,137.0,34.0,5.0,7.0,3.0,3,3.0,4.0,53.0,7.34,5263810.0,,,,,1.0
